volume_file,full_path,slice_idx,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_0.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_0.npy,6,-0.23942718,-0.14950243,0.06057771,0.07708962,0.10292121,0.010723719,-0.0038575828,-0.41769212,-0.057691354,0.043206453,0.18030716,0.023276001,-0.00515672,-0.028604334,0.16517176,-0.5573594,-0.053091075,0.028321913,0.1486433,0.2047468,0.157491,0.054202314,-0.025257817,0.10798639,-0.021056779,0.11914833,0.022649385,0.49177787,-0.109082535,0.03867955,-0.058202352,-0.105444476,-0.080608085,0.0068773925,0.035935197,0.09399271,-0.15104054,0.10875915,0.014628995,0.08609857,0.01521179,0.2391228,0.15820102,0.42914286,0.05009096,-0.07574336,-3.7316233e-05,0.25668463,-0.031882573,0.30831015,0.026329186,0.16174212,-0.62464833,-0.29332525,0.098387256,-0.08994593,0.1548047,-0.004551824,-0.19022319,-0.08586711,-0.03898515,0.22967328,0.10260312,-0.08450364,-0.35144588,0.02840332,0.13245244,0.09052547,0.40358844,0.080688305,0.07585239,-0.13563919,0.055143196,-0.1574287,-0.03858524,-0.33278757,0.044529404,-0.070570365,-0.076240696,0.034273237,0.19488353,-0.12850785,-0.075952366,0.012656141,0.055002645,0.14870082,0.058645226,-0.06289417,-0.35017836,-0.011453794,0.12691855,0.106587864,0.20514716,0.094374076,-0.13574854,-0.26662034,-0.05430553,-0.02756894,-0.09250312,0.07812595,0.15292367,-0.06349219,-0.25080872,0.0007454045,0.00051933527,0.20759305,-0.18516885,-0.107811525,0.38258556,0.18003951,-0.19010662,0.12889181,-0.1431515,-0.0050148703,-0.14894915,0.036469705,0.1942328,0.03971322,-0.045957856,0.1851397,-0.12923023,0.091372244,-0.05396137,-0.17199022,0.03636381,0.31181082,-0.14462014,-0.0035304185
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_0.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_0.npy,7,-0.19815734,-0.13664857,0.082769156,0.076122895,0.13337424,0.09879506,-0.057151638,-0.43450448,-0.056353666,-0.049985155,0.18260351,0.0061493516,-0.112541355,0.010920338,0.12508498,-0.5296991,-0.10957776,0.021575646,0.16434604,0.29493937,0.13205299,0.041271485,-0.04414607,0.08271696,-0.0035696402,0.18550241,-0.06548807,0.5324843,-0.07048565,-0.11456171,-0.05198601,-0.100007474,-0.05805038,0.014757909,0.05149655,0.13642961,-0.13471815,0.07938352,0.03994792,0.08405255,0.02142153,0.34260356,0.1430944,0.30300882,0.017089508,-0.08207457,-3.5058707e-05,0.270708,-0.00060980394,0.3080489,0.047778998,0.13774952,-0.6716401,-0.22896753,0.085314155,-0.131763,0.14483042,-0.059348296,-0.20475617,-0.04039591,-0.013563588,0.1995726,0.046003204,-0.09300885,-0.38883558,-0.012611719,0.1385701,0.08886648,0.3812497,0.13878608,4.5005232e-05,-0.106992334,0.04507864,-0.14858067,-0.058462225,-0.32164043,0.027312411,-0.0720449,-0.07108312,0.052670706,0.20086823,-0.13197497,-0.08745934,0.048383273,-0.009061988,0.15784024,0.03436217,-0.1052088,-0.38340616,0.012550626,0.122778386,0.0878079,0.12801018,0.050639283,-0.09604344,-0.23770878,-0.03116375,-0.036225807,-0.089951046,0.14801568,0.19618754,-0.07248108,-0.21151035,0.043679193,0.02451538,0.18934768,-0.15266323,-0.13903356,0.3404129,0.1634178,-0.18008782,0.13831273,-0.07039467,-0.034617856,-0.09034351,0.034612365,0.10388888,0.07280007,-0.023896825,0.18041764,-0.1493828,0.09172112,-0.033104558,-0.23214293,0.085294776,0.29546317,-0.1777599,-0.002112694
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,0,-0.08250698,-0.09282538,0.049884353,0.006264586,0.09402862,-0.075641364,-0.07255644,-0.3737575,-0.121195935,-0.05450577,0.21682964,-0.0025921464,0.024393378,-0.082073614,0.12502152,-0.49835303,-0.013573073,0.070590034,0.037370667,0.07571034,0.1699233,0.035480373,0.005698193,-0.0154770585,0.04290598,0.037669785,0.095676675,0.51073843,-0.006942689,0.11179574,-0.14046553,-0.03146811,-0.028334862,-0.030978743,-0.00740378,0.013215508,-0.17845584,0.09026548,0.08066588,0.045284007,0.027715325,0.07137196,0.1496044,0.2893221,0.010653431,-0.06677887,-0.120186,0.12607446,-0.030892726,0.25165257,0.111105815,0.117092006,-0.4886356,-0.09129068,0.055652104,-0.09831023,0.08193956,0.027873103,-0.12964404,-0.020653613,-0.10989921,0.29694036,0.1508231,-0.04873278,-0.32892984,0.08164716,0.13483943,0.046512023,0.19680269,-0.005599851,-0.01361662,-0.07046686,0.056767162,-0.21187271,-0.061055493,-0.5015906,0.019199576,0.031809617,-0.054493345,0.031490564,0.0063943435,-0.1815938,-0.12266506,0.03354117,-0.057227522,0.09659498,0.08461185,0.01702759,-0.19884038,0.06551725,0.023153512,0.06100358,0.19765209,0.049467623,-0.1988087,-0.17057204,-0.025164701,-0.06638561,-0.13753097,0.09602666,0.12687428,-0.0597473,-0.24713671,0.021988483,-0.060895525,0.17762282,-0.17972237,-0.21812993,0.35174134,0.056230094,-0.19231737,0.14955686,-0.14642864,-0.019493045,-0.10904025,-0.021456009,0.19411808,0.033788502,-0.034432083,0.17436509,-0.11709559,0.0012980839,0.054546557,-0.050947703,-0.0055642165,0.28915948,-0.105286226,0.069974095
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,1,-0.2255677,-0.124991596,0.08284952,0.04872745,0.1303029,-0.10543222,0.0028233826,-0.3975633,-0.1384927,0.073183335,0.19612862,0.049689338,0.043700807,-0.0008958634,0.14426672,-0.5501189,-0.008269593,0.01955164,0.10242802,0.16522083,0.15250994,0.0702726,-0.016672442,0.10307713,0.005015373,0.053983543,0.07480621,0.5193454,-0.08259826,0.07306832,-0.07043599,-0.023493543,-0.037562355,-0.032805376,0.006450462,0.038247444,-0.1489092,0.085955694,0.04978743,0.05121305,-0.04526975,0.12689207,0.12230849,0.4143102,0.0007999465,-0.10040215,-0.041262474,0.24868312,-0.033763748,0.27620137,0.04871695,0.12740773,-0.5798715,-0.18095309,0.104984015,-0.100296885,0.10996756,0.03110509,-0.18472533,-0.07261408,-0.08576313,0.29208836,0.18588871,-0.08349004,-0.33462143,0.06337783,0.12857902,0.08297011,0.3265217,0.043903384,0.03571451,-0.097004026,0.053830165,-0.1054159,-0.026710529,-0.4891919,0.018057175,-0.02782058,-0.06116146,0.050411057,0.09713397,-0.16371056,-0.1025082,0.0033292393,-0.0033215862,0.13884562,0.09837271,0.037813347,-0.3094542,0.003479993,0.08900226,0.09885114,0.20558959,0.08672459,-0.17646378,-0.28343955,-0.021836387,-0.067636654,-0.07975743,0.037625983,0.09896123,-0.08018637,-0.26478398,0.026722433,-0.013074875,0.20108739,-0.22967367,-0.18859161,0.34808502,0.11085945,-0.1759699,0.13615246,-0.20627788,-0.007083729,-0.14119452,-0.0031360514,0.21885002,5.6304038e-05,-0.059222326,0.18938155,-0.10545112,0.025029218,-0.04555993,-0.08936916,-0.012806328,0.29341516,-0.11038318,-0.010936512
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,2,-0.2404378,-0.15189603,0.06540603,0.09601472,0.11971289,0.004558224,0.006338181,-0.43770352,-0.06725049,0.04954824,0.19277015,0.063836195,-0.04005935,0.046221,0.12980156,-0.5592763,-0.063255936,0.014046529,0.16283865,0.26488703,0.14597756,0.08318785,-0.055754155,0.14874762,-0.026845105,0.11373188,0.004575163,0.49978244,-0.09204843,-0.01112817,-0.08239629,-0.061492592,-0.082721636,-0.004638076,-0.005482305,0.078011364,-0.13064627,0.08851786,0.00040033832,0.09367153,-0.015572223,0.2566129,0.13211177,0.411173,0.030042939,-0.090826556,-0.03899428,0.30707595,-0.014313016,0.29437092,0.006947618,0.13221303,-0.6527191,-0.2633944,0.11944285,-0.11932482,0.15232956,-0.014016915,-0.19664498,-0.126486,-0.029192394,0.24818006,0.10898042,-0.075549446,-0.32660258,0.039622538,0.12990691,0.08669688,0.393543,0.06335309,0.069896236,-0.15707245,0.06564243,-0.10077245,-0.049978133,-0.3910842,0.03254103,-0.063266836,-0.08904175,0.052916035,0.20230183,-0.10948829,-0.076560386,-0.017591102,0.037969522,0.15057944,0.051501274,-0.034465466,-0.35743356,-0.002399711,0.1311848,0.07555247,0.18932727,0.08642282,-0.13204986,-0.28509194,-0.052115057,-0.038650732,-0.058985874,0.12282997,0.16462079,-0.06595841,-0.2523403,0.0041493457,0.034109052,0.20844826,-0.21259376,-0.13050172,0.34374776,0.12415843,-0.19995984,0.13553709,-0.14899449,-0.019652866,-0.15357056,0.043385502,0.18233769,-0.002874639,-0.031640667,0.19376513,-0.14641722,0.10091712,-0.034772385,-0.16378367,0.026547367,0.29984236,-0.15559404,0.00015167426
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,3,-0.16468097,-0.15685768,0.08866955,0.0669447,0.15830082,0.12324692,-0.05820512,-0.4310054,-0.049264453,-0.034765154,0.22385584,0.045433052,-0.10323136,0.099484324,0.12723787,-0.5162272,-0.09830123,0.012064619,0.1434191,0.29932427,0.1245055,0.07286614,-0.054916494,0.09433605,-0.012195729,0.1795654,-0.05446468,0.5584147,-0.06358408,-0.11365105,-0.068541385,-0.1029931,-0.07392141,0.0063869506,-0.013072932,0.14335923,-0.14616421,0.072109565,0.02014559,0.10422994,-0.021704674,0.34298855,0.12978353,0.30754113,0.016669706,-0.0938118,-0.044483546,0.28342235,0.007894762,0.31773472,0.024914008,0.13434929,-0.69186956,-0.19882195,0.06192963,-0.14195506,0.1665062,-0.06476383,-0.20060769,-0.07010113,-0.016143523,0.19765307,0.076420635,-0.08907061,-0.366361,-0.00074918754,0.14233115,0.06311905,0.3761443,0.10765742,0.017372759,-0.15144333,0.041725416,-0.112042494,-0.07982332,-0.38307935,0.066745214,-0.06625908,-0.12495639,0.045337427,0.17900553,-0.0539471,-0.06804149,-0.010177102,-0.003563149,0.15490676,0.05412343,-0.07560709,-0.38939884,0.06398488,0.101379715,0.07439508,0.110149756,0.065908805,-0.09275042,-0.26232773,-0.03361239,-0.034875903,-0.061077476,0.18623406,0.20587866,-0.08967535,-0.2166055,0.037683107,0.022816405,0.188348,-0.1623927,-0.16635147,0.33027276,0.11756793,-0.19447155,0.1277198,-0.040048145,-0.059539508,-0.104847215,0.06302397,0.117514014,0.061189868,-0.017784066,0.17009902,-0.15846382,0.1131031,-0.017772451,-0.2218979,0.078753814,0.28819734,-0.19180767,0.017290933
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,4,-0.116268605,-0.1430501,0.05946323,0.062060725,0.123224564,0.12997955,-0.057930313,-0.44478142,-0.082853615,-0.10008482,0.22541149,0.09981463,-0.16221885,0.1465187,0.1132306,-0.5195333,-0.099661596,0.107006654,0.18479617,0.32004514,0.10697555,0.061956666,-0.06108903,0.045160245,0.010336049,0.19355059,-0.029058935,0.5277902,-0.08794209,-0.19154231,-0.073191896,-0.085458644,-0.0562673,-0.007988717,0.058002647,0.17095785,-0.1713125,0.09767209,0.00014131516,0.11835964,-0.015302784,0.37426874,0.113160744,0.32515967,0.026264045,-0.086303264,-0.09367527,0.2741208,0.039811015,0.34724882,0.006490305,0.07360304,-0.7199794,-0.20760259,0.083137155,-0.14195392,0.12055281,-0.05223153,-0.1824536,-0.059990704,-0.06541622,0.21842006,0.12040658,-0.049159102,-0.39486584,0.0039093792,0.12800992,0.14833722,0.44463253,0.055165865,0.021077175,-0.18652144,0.078719586,-0.16239348,-0.09490989,-0.38427132,0.11633725,-0.05770851,-0.16867498,0.03326456,0.17269869,-0.061614722,-0.03710872,-0.061056625,-0.059732944,0.19489732,0.05071626,-0.05644817,-0.41903967,0.02653638,0.17501637,0.10689342,0.035243846,0.10627179,-0.09766127,-0.16529372,-0.005143795,-0.0005888697,-0.036149107,0.20643395,0.22777691,-0.11280368,-0.23019548,0.037744347,0.06524579,0.1846532,-0.16845366,-0.16581143,0.3302052,0.15532148,-0.23645243,0.18783312,-0.13920587,-0.03083257,-0.102054134,0.018504396,0.04383926,0.016198223,-0.034423955,0.15216698,-0.16939661,0.15466143,-0.02486962,-0.21449426,0.13351338,0.2847826,-0.2300687,-0.0019921493
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,5,-0.13771452,-0.064771876,-0.015451195,0.03087319,0.048774563,0.09607302,-0.1416058,-0.38418874,-0.12496531,-0.15718406,0.2635828,0.17584512,-0.23010784,0.3047358,0.11039667,-0.46641183,-0.15926504,0.14442924,0.19296508,0.36042118,0.11531631,-0.0044307318,-0.03979846,-0.06105342,0.038333524,0.14952084,-0.0059853382,0.50776833,-0.11678654,-0.21492968,-0.1428188,-0.0012687887,-0.0008048881,0.05146285,0.053614665,0.14887808,-0.22962233,0.025848735,-0.022510387,0.099479936,-0.029384986,0.2337625,0.056004744,0.34992474,0.00581033,-0.15066084,-0.12619644,0.2616269,0.045850404,0.22202258,-0.0065599903,0.051847614,-0.6409097,-0.04827052,0.11293039,-0.1286843,0.17068641,0.024712365,-0.1915202,-0.11520288,-0.11927028,0.24629724,0.11039996,-0.1506784,-0.43568525,-0.012409709,0.18412423,0.16032001,0.3485848,0.124149874,-0.03172602,-0.16453043,0.12495044,-0.045390204,-0.10872535,-0.29354656,0.13345669,-0.0421431,-0.16810116,-0.044811636,0.11012503,-0.16739859,-0.05187488,-0.04123344,-0.15198636,0.16347113,-0.0402202,-0.053896405,-0.38167784,0.054445744,0.14662185,0.031290714,0.013951111,0.18997413,-0.12867711,-0.03456883,0.056735624,0.010816273,-0.056783527,0.24649793,0.26583642,-0.16355538,-0.27841493,0.032463532,0.16722037,0.16818327,-0.078563824,-0.19259103,0.26249167,0.18353274,-0.3164509,0.24437353,-0.153064,0.028263759,-0.087055795,-0.0987698,0.084338516,0.011582065,0.0056707617,0.22955401,-0.2022179,0.13174778,-0.032611173,-0.33018377,0.18108349,0.28400964,-0.12621836,0.08378497
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,6,-0.086586125,-0.012315795,0.0014849054,-0.03140035,0.046976097,0.10392001,-0.25002298,-0.40671024,-0.09210773,-0.22632939,0.27636278,0.11971275,-0.32979485,0.24858232,0.0741656,-0.42276278,-0.23509164,0.13698658,0.21845222,0.29128844,0.14103243,-0.028480913,-0.009205755,-0.08220883,0.05189304,0.21830386,0.024826486,0.44616044,-0.23097323,-0.24837594,-0.08212764,0.04260192,0.01143694,0.06139321,0.1084633,0.111397564,-0.20798923,-0.02419319,-0.001493752,0.08509782,-0.04543142,0.3437292,0.051985998,0.2918874,-0.03621371,-0.10952065,-0.10989033,0.24738179,0.042334,0.14147799,0.0357072,0.09455454,-0.6528715,-0.0053004846,0.09895523,-0.12800734,0.21852766,0.017693896,-0.20255725,-0.068452284,-0.13018638,0.2242168,0.08674249,-0.15532327,-0.4838829,-0.02739888,0.18217233,0.16368131,0.348511,0.17866722,-0.032996424,-0.17392172,0.04630286,-0.06797575,-0.124861255,-0.23475406,0.117936894,-0.0786646,-0.15653029,0.0038735522,0.16102861,-0.07809156,-0.051492378,-0.01897595,-0.16822004,0.16356763,-0.06935758,-0.072714835,-0.41848746,0.011787072,0.21645862,0.02933023,0.11773967,0.19782779,-0.0628137,-0.037774578,0.105937704,-0.053374413,-0.01508018,0.23876157,0.32393038,-0.1570802,-0.24272317,0.070757225,0.20670933,0.1632415,-0.0448438,-0.15291207,0.2658061,0.2441058,-0.3083478,0.27805978,-0.088199586,0.011991344,-0.059513412,-0.04496295,0.05063267,-0.056723773,0.036397617,0.16008393,-0.24838865,0.14195064,0.04392928,-0.39450094,0.17810097,0.2903205,-0.12053193,0.020085247
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_1.npy,7,0.08079719,-0.0007910356,0.0019019265,-0.08922836,0.031691924,0.06725852,-0.13980344,-0.41747138,-0.16587824,-0.20197377,0.22411235,0.018420726,-0.32657352,0.27807215,-0.043419555,-0.41711143,-0.23686756,0.117202654,0.23389992,0.34653836,0.12637542,-0.0032333042,0.008767314,-0.11150575,0.07681516,0.1920346,-0.087784246,0.37078488,-0.28793964,-0.12833057,-0.12922114,0.090904444,0.060799956,0.05659636,0.13051112,0.037323892,-0.1316104,-0.00062191486,0.016559068,0.025312006,-0.072800435,0.39157176,0.10712685,0.13444377,-0.07613275,-0.10040335,-0.20405148,0.18553784,0.061482243,0.1520092,0.08708182,0.10176378,-0.5892847,0.020920537,0.12246865,-0.17448764,0.2714529,0.024380885,-0.17140658,-0.053086236,-0.11076511,0.27986634,0.15343007,-0.089023404,-0.49786335,-0.020143509,0.13074252,0.13140234,0.33058873,0.1197052,0.0053086765,-0.081841126,-0.020102791,-0.09502768,-0.1706235,-0.21194133,0.090688325,-0.0839878,-0.20398697,0.06670347,0.16166653,-0.07325904,-0.067878805,-0.068999805,-0.14607586,0.1480044,0.036706656,-0.07192565,-0.36578473,0.0043117926,0.20993945,0.04057865,0.14696512,0.12970318,-0.048185088,-0.0010235626,0.16117038,-0.07560615,0.011863287,0.13613701,0.2684357,-0.23846334,-0.17262657,0.09968069,0.13298556,0.20265982,-0.014930723,-0.20722088,0.26379043,0.27364185,-0.31960008,0.24103698,-0.13910076,0.016757708,-0.061099425,-0.17586577,0.14063327,-0.17320701,-0.037289202,0.1063364,-0.25842202,0.17889903,0.22741082,-0.23482242,0.134267,0.26179707,-0.16480112,0.04649275
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,0,-0.1207135,-0.12773892,0.07664973,0.062916204,0.11817602,0.11498462,-0.06775447,-0.45524693,-0.0470819,-0.09208163,0.19957551,0.08673871,-0.15130195,0.1283479,0.06251513,-0.48766318,-0.12207678,0.07085003,0.17075597,0.35638788,0.16249394,0.027138645,-0.056333907,0.009864837,0.030933969,0.19067208,-0.052404538,0.5269409,-0.07359777,-0.19449185,-0.09500377,-0.06025459,-0.05992081,0.014554001,0.026050476,0.15667444,-0.14002213,0.02672365,-0.005950235,0.1159024,-0.0092953155,0.33108926,0.13268131,0.35171846,0.010876046,-0.08209172,-0.1013578,0.22982039,0.04014148,0.3266819,-0.0102425255,0.04440403,-0.7040086,-0.17294692,0.065332875,-0.16982532,0.14987865,-0.03879484,-0.16817789,-0.0725815,-0.048163485,0.17309718,0.092674494,-0.13570356,-0.40215346,-0.008025628,0.14445516,0.09072173,0.41367015,0.020130625,-0.0061769094,-0.14648089,0.058838133,-0.11975802,-0.103523105,-0.35001093,0.09763731,-0.07522917,-0.14580706,0.039416574,0.13060182,-0.107614055,-0.09503265,0.012856629,0.006545631,0.19210902,-0.021556612,-0.07097238,-0.40429157,0.006183218,0.14206854,0.14116962,0.05234292,0.053409673,-0.108453915,-0.21491732,-0.023042997,-0.028019927,-0.08400066,0.17887643,0.21210372,-0.10971306,-0.23418872,0.036379132,0.06346746,0.16631529,-0.16661657,-0.15464067,0.32393607,0.1551149,-0.24353907,0.212359,-0.06131208,-0.0048836097,-0.11129574,0.0052822274,0.030858552,0.035170376,-0.046538904,0.15986738,-0.1697123,0.11077413,-0.029995225,-0.27798966,0.11200447,0.27005592,-0.21600343,0.0019998606
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,1,-0.12665504,-0.05280195,-0.0061186114,0.008212063,0.004973959,0.08927545,-0.17232087,-0.40353164,-0.095454305,-0.14279418,0.2688157,0.14637992,-0.24683446,0.24377508,0.108194575,-0.4658074,-0.1344051,0.14153628,0.20603825,0.29278368,0.1475411,-0.017681463,-0.014014661,-0.043154694,0.04680641,0.14350699,-0.010227114,0.497314,-0.13960388,-0.22748701,-0.116582766,-0.0019097896,-0.0027320012,0.0550035,0.06493041,0.1348498,-0.2405502,-0.01405194,-0.041492283,0.112270854,-0.019935444,0.24508461,0.07131079,0.37214333,0.0041181203,-0.1408971,-0.118452445,0.2515553,0.045253687,0.25014046,0.0048338138,0.06809355,-0.623518,-0.075275466,0.109696686,-0.10339235,0.16959833,0.010408405,-0.2159765,-0.08840676,-0.11834973,0.22400865,0.08572973,-0.15708277,-0.4339887,-0.04694351,0.1895,0.12356283,0.36954466,0.11216084,-0.010870807,-0.15241249,0.124155715,-0.05899091,-0.11243941,-0.29389656,0.11555413,-0.034982055,-0.16376284,-0.031653386,0.1469696,-0.12798598,-0.0767981,-0.027130174,-0.1171906,0.17020859,-0.05252978,-0.048109673,-0.39238703,0.043181177,0.17607808,0.09078753,0.028832786,0.17448583,-0.106956735,-0.06985719,0.0401175,0.005107466,-0.09962872,0.19688758,0.29496482,-0.14835154,-0.2650622,0.037414484,0.19410554,0.16998819,-0.10939941,-0.17583558,0.26908535,0.20998089,-0.33779514,0.2857406,-0.120458335,0.015040267,-0.07520231,-0.04316994,0.04508632,0.006303694,0.016032806,0.23631006,-0.18640992,0.08377132,-0.020008203,-0.39368862,0.18042023,0.28318223,-0.13380964,0.07746017
mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100015_01-02-2000-NLST-LSS-12224_4233-1OPAPHMX8000C3653.212039.00.01.75-56176_2.npy,2,-0.07680343,-0.013390183,0.05274375,-0.016389001,0.019192286,0.074812144,-0.24377623,-0.43575674,-0.06465378,-0.19048357,0.27975574,0.055540986,-0.3298763,0.24271242,0.08800589,-0.4356083,-0.18948902,0.13349456,0.19667631,0.30139872,0.1347022,-0.035126716,-0.0025553964,-0.05761066,0.07518299,0.23604816,-0.0025391132,0.44412073,-0.20593013,-0.2528851,-0.038770013,0.021386422,0.014590243,0.09058315,0.037472233,0.13169694,-0.20819739,0.0016129725,-0.0047028475,0.09672827,-0.061654832,0.35438326,0.041637637,0.28781185,-0.033759166,-0.12650797,-0.12601438,0.239669,0.033589963,0.20009659,0.044245634,0.09389891,-0.655212,-0.050993897,0.062309653,-0.10222973,0.20779704,0.026850108,-0.20693761,-0.04563442,-0.106147945,0.19844097,0.06353244,-0.13046283,-0.47170436,-0.062056694,0.14258073,0.07046917,0.36085838,0.1507284,-0.025829755,-0.1452743,0.07321136,-0.047320955,-0.15530354,-0.25420347,0.10517269,-0.049680315,-0.17458382,0.02980012,0.14673588,-0.031293094,-0.12923469,-0.0319752,-0.17698692,0.16776153,-0.0423236,-0.045544464,-0.4180856,0.037774116,0.19482017,0.09039262,0.10976914,0.13094026,-0.019599635,-0.050352477,0.106983334,-0.061449785,-0.03501866,0.20774338,0.33504882,-0.17627437,-0.21976466,0.016459897,0.18438628,0.173244,-0.07515688,-0.17849039,0.27386546,0.21438669,-0.29241705,0.29405072,-0.057446294,-0.024730543,-0.047389425,-0.015469437,0.038672358,-0.0803272,0.0064925198,0.16886511,-0.25428736,0.14652824,0.044341378,-0.38036278,0.15866561,0.28424814,-0.0992488,0.024059325
